DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE
2024-08-23,2690.8,2712.84,2689.54,2701.69,330591762,8285767864758
2024-08-26,2716.88,2718.47,2688.79,2698.01,333687885,9087411201066
2024-08-27,2696.24,2700.18,2681.92,2689.25,264056855,8050720479398
2024-08-28,2690.59,2695.51,2671.59,2689.83,280773871,10567478196675
2024-08-29,2657.18,2672.9,2649.56,2662.28,288835634,11464719820380
2024-08-30,2676.72,2686.51,2668.66,2674.31,278845310,10340760628054
2024-09-02,2683.8,2686.98,2658.31,2681.0,266992573,8669962668666
2024-09-03,2683.12,2695.59,2664.63,2664.63,303460408,8978417447396
2024-09-04,2589.94,2608.13,2578.07,2580.8,455469305,11370290372994
2024-09-05,2598.36,2615.8,2560.65,2575.5,379002653,10189751207176
2024-09-06,2576.66,2576.94,2529.31,2544.28,374782188,8685310141898
2024-09-09,2498.67,2543.22,2491.3,2535.93,270230978,7454380686929
2024-09-10,2542.69,2544.83,2522.48,2523.43,347650170,8421866699897
2024-09-11,2524.86,2526.13,2493.37,2513.37,302560681,9623015977525
2024-09-12,2547.5,2572.09,2537.87,2572.09,340478891,11282356523795
2024-09-13,2571.81,2584.11,2562.91,2575.41,358262872,8422029131843
2024-09-19,2594.67,2598.68,2550.09,2580.8,385081293,12871058979763
2024-09-20,2603.83,2619.55,2591.4,2593.37,495964133,14276592945661
2024-09-23,2596.47,2603.57,2588.49,2602.01,339140017,9526459225941
2024-09-24,2612.45,2631.68,2597.81,2631.68,355097005,10338360663397
2024-09-25,2652.71,2663.36,2596.32,2596.32,454471748,11671496763447
2024-09-26,2630.91,2671.57,2630.3,2671.57,324888966,11602405999054
2024-09-27,2674.58,2681.45,2649.78,2649.78,413004129,11987017925748
2024-09-30,2665.24,2668.66,2593.27,2593.27,358915798,10806867445787
2024-10-02,2566.55,2591.61,2555.46,2561.69,351004351,9607877432678
2024-10-04,2563.7,2585.59,2555.57,2569.71,414328553,10016557160951
2024-10-07,2579.2,2611.93,2561.46,2610.38,343671145,10378943872137
2024-10-08,2592.65,2601.96,2581.79,2594.36,318240024,9168276247124
2024-10-10,2611.65,2613.61,2596.86,2599.16,618559988,13867594373662
2024-10-11,2612.02,2621.93,2594.43,2596.91,491276237,9548436311434
2024-10-14,2602.63,2628.54,2602.63,2623.29,401705670,8525414408760
2024-10-15,2632.37,2635.32,2615.47,2633.45,438292799,10054355841679
2024-10-16,2606.7,2622.33,2601.35,2610.36,437552776,10053097319299
2024-10-17,2620.74,2622.71,2603.52,2609.3,331265227,9953645240876
2024-10-18,2616.04,2618.32,2587.96,2593.82,265201103,8274853556430
2024-10-21,2600.77,2618.71,2594.05,2604.92,240675023,7757213527460
2024-10-22,2600.87,2604.16,2564.46,2570.7,343318170,8958061448792
2024-10-23,2575.25,2607.79,2567.42,2599.62,352421162,9430154792746
2024-10-24,2591.69,2600.26,2578.8,2581.03,343098218,9733937488291
2024-10-25,2597.44,2611.27,2577.0,2583.27,462898403,10286877485946
2024-10-28,2588.45,2612.96,2587.2,2612.43,333735957,9133006346665
2024-10-29,2606.94,2617.8,2595.86,2617.8,363290058,9341171256858
2024-10-30,2606.99,2613.47,2586.88,2593.79,487359045,9067046289191
2024-10-31,2575.24,2579.65,2552.36,2556.15,406613036,10980673439062
2024-11-01,2542.96,2559.3,2536.84,2542.36,319848769,7944318405637
2024-11-04,2549.04,2588.97,2542.68,2588.97,373943470,8064748773264
2024-11-05,2570.24,2586.73,2564.66,2576.88,310875315,7716007774972
2024-11-06,2591.9,2592.75,2544.04,2563.51,548506117,11791887929674
2024-11-07,2557.23,2579.81,2540.48,2564.63,465146173,10809704016429
2024-11-08,2586.7,2593.15,2553.42,2561.15,448734499,9921212340072
2024-11-11,2562.05,2562.05,2525.56,2531.66,572196827,11290168186878
2024-11-12,2527.94,2532.44,2481.53,2482.57,735812780,12848018036593
2024-11-13,2468.27,2478.87,2415.77,2417.08,619176261,11208360429193
2024-11-14,2430.26,2441.43,2410.93,2418.86,639989952,13017388247182
2024-11-15,2413.05,2433.18,2390.56,2416.86,623327161,12365758546178
2024-11-18,2440.31,2480.01,2437.53,2469.07,443925881,10621301146512
2024-11-19,2469.13,2479.39,2465.15,2471.95,410856127,9085861075487
2024-11-20,2475.76,2489.15,2471.79,2482.29,408789732,7820084740597
2024-11-21,2474.62,2496.97,2474.62,2480.63,451118534,8356409257842
2024-11-22,2493.42,2511.23,2492.21,2501.24,543517791,8017171405214
2024-11-25,2524.11,2541.76,2517.98,2534.34,564692445,13495227553966
2024-11-26,2521.39,2526.62,2512.21,2520.36,441708781,8709923196814
2024-11-27,2518.82,2526.32,2498.32,2503.06,414339138,8586048743292
2024-11-28,2499.69,2513.63,2495.64,2504.67,342571105,7572752629681
2024-11-29,2496.93,2496.93,2446.96,2455.91,384278001,9106481521439
2024-12-02,2479.02,2483.29,2448.45,2454.48,328109545,7591739683478
2024-12-03,2472.06,2500.67,2471.55,2500.1,324137730,9145172832624
2024-12-04,2450.76,2483.04,2442.46,2464.0,670284268,13296925007005
2024-12-05,2471.45,2471.45,2434.78,2441.85,519351593,9720715707167
2024-12-06,2451.6,2459.24,2397.73,2428.16,630408602,10726880321289
2024-12-09,2392.37,2399.52,2360.18,2360.58,591644435,10004534867179
2024-12-10,2384.51,2419.06,2384.51,2417.84,598770280,9303804224973
2024-12-11,2412.15,2443.34,2411.38,2442.51,617716470,7745860519277
2024-12-12,2456.63,2487.95,2448.76,2482.12,664187237,12259144225557
2024-12-13,2473.75,2500.32,2470.24,2494.46,577737398,8849455236945
2024-12-16,2511.08,2515.62,2483.43,2488.97,526708153,8466421567755
2024-12-17,2487.31,2487.31,2455.05,2456.81,559039721,9284835596090
2024-12-18,2463.06,2492.0,2462.82,2484.43,441677820,8338565732727
2024-12-19,2426.55,2450.05,2423.59,2435.93,504467068,8443749654047
2024-12-20,2429.63,2430.69,2389.86,2404.15,617782376,9347347558007
2024-12-23,2423.36,2446.97,2413.62,2442.01,428166806,7375539570358
2024-12-24,2450.55,2452.85,2432.42,2440.52,386777917,6740790173171
2024-12-26,2449.52,2449.52,2428.82,2429.67,322800054,6410407187557
2024-12-27,2419.46,2423.86,2388.33,2404.77,311291279,6339606976315
2024-12-30,2397.49,2429.75,2390.44,2399.49,303963509,5315451121758
2025-01-02,2400.87,2410.99,2386.84,2398.94,350691927,6958648750080
2025-01-03,2402.58,2454.67,2402.58,2441.92,407536387,8230070287923
2025-01-06,2453.3,2489.1,2446.82,2488.64,302760981,8142307849602
2025-01-07,2513.49,2521.86,2492.09,2492.1,407692929,9405964049041
2025-01-08,2481.25,2526.77,2481.25,2521.05,362908922,10391057773317
2025-01-09,2526.1,2535.87,2515.82,2521.9,404290371,11524453907612
2025-01-10,2528.42,2535.24,2506.29,2515.78,377586658,9691007647524
2025-01-13,2508.15,2513.93,2483.73,2489.56,578565446,9049053425756
2025-01-14,2501.49,2504.89,2482.74,2497.4,414487640,8199244671041
2025-01-15,2511.07,2524.36,2493.1,2496.81,538534310,9176243659173
2025-01-16,2528.27,2534.01,2519.86,2527.49,451062578,9432261340912
2025-01-17,2520.85,2528.48,2513.84,2523.55,445884915,10011839897387
2025-01-20,2533.68,2536.72,2516.28,2520.05,437546001,8663518721587
2025-01-21,2533.23,2548.44,2507.95,2518.03,572011300,9323573978039
2025-01-22,2535.8,2552.57,2526.89,2547.06,583737394,11074514904158
2025-01-23,2541.24,2541.6,2515.49,2515.49,609742131,9907820760947
2025-01-24,2529.29,2542.83,2522.64,2536.8,602014660,10179284029760
2025-01-31,2534.33,2537.98,2496.95,2517.37,454403356,13759431159982
2025-02-03,2468.74,2468.74,2437.61,2453.95,522848036,11649962821524
2025-02-04,2481.44,2508.35,2471.63,2481.69,479377343,11000937680837
2025-02-05,2503.94,2514.71,2498.74,2509.27,437344153,9949594557748
2025-02-06,2521.82,2536.75,2515.34,2536.75,479697230,11863047995673
2025-02-07,2532.09,2537.63,2519.01,2521.92,419872051,10240140504999
2025-02-10,2510.64,2527.33,2499.18,2521.27,393563727,10582465784194
2025-02-11,2532.87,2549.44,2527.74,2539.05,451092989,11023156462010
2025-02-12,2534.71,2549.58,2528.74,2548.39,464894178,13668983788526
2025-02-13,2558.95,2583.74,2555.98,2583.17,680341736,17104156094956
2025-02-14,2588.2,2600.57,2582.84,2591.05,499364641,13917625961701
2025-02-17,2595.99,2612.8,2592.57,2610.42,366339998,11017333473620
2025-02-18,2613.25,2628.47,2605.15,2626.81,421993118,12618242477587
2025-02-19,2633.91,2680.7,2633.91,2671.52,525798791,14851621874895
2025-02-20,2661.72,2667.59,2645.53,2654.06,529303324,14551190986281
2025-02-21,2653.76,2656.04,2638.44,2654.58,444704240,11381060470064
2025-02-24,2636.12,2645.27,2626.88,2645.27,536354114,10802085081805
2025-02-25,2617.64,2641.49,2617.12,2630.29,410284831,10508475591510
2025-02-26,2629.86,2648.06,2620.16,2641.09,386762622,11218719900855
2025-02-27,2637.63,2638.47,2610.47,2621.75,513909805,10802121046832
2025-02-28,2585.61,2586.78,2531.24,2532.78,588571521,15637224696362
2025-03-04,2522.2,2548.78,2513.31,2528.92,484081351,13115384134880
2025-03-05,2548.45,2561.47,2535.18,2558.13,569412248,13021641663686
2025-03-06,2573.55,2583.65,2565.57,2576.16,609615704,11319665264837
2025-03-07,2553.44,2575.48,2541.49,2563.48,567191412,12155164964202
2025-03-10,2555.4,2579.76,2549.99,2570.39,435694828,9881353741270
2025-03-11,2516.69,2547.88,2505.91,2537.6,399016248,10917540670799
2025-03-12,2552.6,2579.69,2541.66,2574.82,401644557,12284769101722
2025-03-13,2598.06,2600.07,2561.02,2573.64,427292042,13112911085717
2025-03-14,2565.18,2576.74,2559.24,2566.36,362329393,9941799575184
2025-03-17,2588.32,2610.69,2587.52,2610.69,396573940,11995073046698
2025-03-18,2627.27,2638.56,2606.91,2612.34,555526574,12034578631086
2025-03-19,2613.48,2642.83,2613.48,2628.62,653326938,11841495256564
2025-03-20,2648.16,2650.72,2629.2,2637.1,455019267,11989258245357
2025-03-21,2633.9,2645.82,2617.78,2643.13,497529180,14188127737060
2025-03-24,2636.43,2648.82,2629.38,2632.07,372431632,6924064394711
2025-03-25,2653.04,2654.63,2612.74,2615.81,439279423,8305059590006
2025-03-26,2628.09,2649.15,2618.05,2643.94,507916080,7655330119639
2025-03-27,2620.28,2633.03,2603.41,2607.15,403313562,7676249317680
2025-03-28,2592.63,2592.63,2549.26,2557.98,513561475,7150421589957
2025-03-31,2513.44,2514.22,2479.46,2481.12,391592782,8236353358064
2025-04-01,2511.24,2530.61,2494.43,2521.39,453393641,6939450184454
2025-04-02,2525.62,2532.15,2499.83,2505.86,515599740,7316124788243
2025-04-03,2437.43,2488.92,2437.43,2486.7,480057159,8267470857840
2025-04-04,2450.49,2506.71,2438.02,2465.42,695074881,10742833732479
2025-04-07,2359.25,2369.4,2327.01,2328.2,619500714,10505492820465
2025-04-08,2381.2,2381.31,2328.94,2334.23,557018146,9122473931623
2025-04-09,2329.99,2337.58,2284.72,2293.7,699641582,9560332636518
2025-04-10,2395.13,2445.06,2391.39,2445.06,670388052,11055426187398
2025-04-11,2400.74,2433.18,2394.25,2432.72,369702818,7687103441531
2025-04-14,2454.28,2465.56,2449.48,2455.89,488618364,6687793560550
2025-04-15,2464.51,2482.56,2461.23,2477.41,560339502,6510808882534
2025-04-16,2472.78,2475.83,2442.72,2447.43,613173904,6725688052971
2025-04-17,2451.7,2473.24,2447.4,2470.41,601738661,6606299171146
2025-04-18,2473.3,2486.37,2466.9,2483.42,450985117,5649647492055
2025-04-21,2486.38,2498.84,2479.23,2488.42,428977098,5239732779307
2025-04-22,2481.18,2494.59,2476.14,2486.64,416680149,6182470913439
2025-04-23,2520.56,2526.72,2507.1,2525.56,538116134,7764179609542
2025-04-24,2525.34,2530.61,2507.21,2522.33,327935351,7272322115520
2025-04-25,2544.59,2553.33,2534.94,2546.3,403527737,8760600168638
2025-04-28,2551.23,2558.69,2541.97,2548.86,454102177,7803354897543
2025-04-29,2550.25,2571.41,2542.25,2565.42,547081468,9215174352275
2025-04-30,2561.04,2570.83,2544.46,2556.61,487488833,8435602446234
2025-05-02,2556.52,2567.04,2540.57,2559.79,585492284,8327449263431
2025-05-07,2577.04,2581.85,2559.17,2573.8,546755132,8935449197459
2025-05-08,2581.27,2590.9,2575.78,2579.48,471635814,10270131237563
2025-05-09,2587.93,2589.58,2571.2,2577.27,485550305,8034852607528
2025-05-12,2593.94,2607.33,2585.6,2607.33,409749435,8527539580051
2025-05-13,2601.76,2620.64,2601.58,2608.42,422459803,8746089121686
2025-05-14,2625.36,2646.01,2619.15,2640.57,390503815,8893191507759
2025-05-15,2634.5,2643.83,2618.08,2621.36,339578793,7254024641690
2025-05-16,2630.64,2633.98,2619.1,2626.87,359706542,8025031996677
2025-05-19,2613.7,2619.43,2593.44,2603.42,313296021,6752438008652
2025-05-20,2622.68,2622.91,2598.1,2601.8,456989355,7661430134210
2025-05-21,2615.9,2633.41,2614.73,2625.58,371527419,7441128800151
2025-05-22,2614.66,2616.53,2588.09,2593.67,358064259,8965468020130
2025-05-23,2603.57,2604.14,2589.51,2592.09,434024136,8659673623776
2025-05-26,2598.45,2644.4,2595.96,2644.4,380173138,8342809610327
2025-05-27,2630.29,2642.63,2625.66,2637.22,318285651,7908808324037
2025-05-28,2648.86,2692.47,2643.5,2670.15,405473857,11238813826664
2025-05-29,2691.06,2720.64,2686.64,2720.64,448340888,10895570257616
2025-05-30,2713.24,2717.54,2689.87,2697.67,525661026,14803606217765
2025-06-02,2692.91,2719.87,2685.14,2698.97,323603809,8062944006492
2025-06-04,2737.92,2771.03,2734.02,2770.84,489937474,12106350015702
2025-06-05,2790.33,2831.11,2787.76,2812.05,556013446,13293000248477
2025-06-09,2841.56,2867.27,2841.39,2855.77,537617180,14030330524110
2025-06-10,2872.62,2885.67,2849.67,2871.85,508184663,14289817957640
2025-06-11,2887.32,2908.16,2879.92,2907.04,393929540,12475002592550
2025-06-12,2909.99,2934.31,2909.99,2920.03,713705710,17344655814990
2025-06-13,2930.57,2932.38,2877.07,2894.62,931657602,17462763974297
2025-06-16,2903.5,2947.07,2886.13,2946.66,726351750,14401114308029
2025-06-17,2959.93,2998.62,2925.79,2950.3,939594106,17915934818024
2025-06-18,2933.63,2979.32,2933.63,2972.19,576548034,14668323378767
2025-06-19,2989.56,2996.04,2954.47,2977.74,433310535,13786565754695
2025-06-20,2986.52,3022.06,2972.37,3021.84,484864681,17974844407806
2025-06-23,2992.2,3019.81,2971.36,3014.47,625650915,17879769854238
2025-06-24,3061.14,3105.04,3061.14,3103.64,579200567,19107339943731
2025-06-25,3127.79,3129.09,3084.86,3108.25,644761399,19662628183278
2025-06-26,3108.34,3113.03,3036.55,3079.56,460611798,17030574191361
2025-06-27,3077.87,3093.56,3041.85,3055.94,381633939,13970283384996
2025-06-30,3072.75,3086.0,3063.42,3071.7,464162919,13333814294163
2025-07-01,3089.64,3133.52,3088.45,3089.65,576016844,15184804010768
2025-07-02,3083.82,3090.61,3032.47,3075.06,696798456,14829869598196
2025-07-03,3100.33,3116.27,3085.98,3116.27,539120202,14883213548329
2025-07-04,3122.28,3123.84,3052.91,3054.28,520763440,13571164280163
2025-07-07,3044.78,3068.43,3032.99,3059.47,359404588,10204542570975
2025-07-08,3071.74,3115.86,3066.03,3114.95,745793067,13491404979089
2025-07-09,3123.22,3137.17,3111.02,3133.74,642960883,12654909764711
2025-07-10,3144.14,3183.23,3133.81,3183.23,596571574,14124821031009
2025-07-11,3186.35,3216.69,3170.46,3175.77,465292057,13342066116082
2025-07-14,3175.59,3202.06,3170.72,3202.03,444035800,11565586285784
2025-07-15,3194.82,3216.01,3183.83,3215.28,419651712,12238772420133
2025-07-16,3207.48,3209.2,3178.42,3186.38,531498719,11328776416006
2025-07-17,3201.42,3201.42,3152.42,3192.29,424787619,15365406027980
2025-07-18,3200.44,3204.75,3169.69,3188.07,393449261,11939229667870
2025-07-21,3191.11,3211.14,3188.87,3210.81,343910781,10662279408140
2025-07-22,3210.12,3220.27,3155.25,3169.94,378485911,11604659217066
2025-07-23,3189.65,3199.86,3141.93,3183.77,664826146,12201364684336
2025-07-24,3209.43,3237.97,3183.05,3190.45,425499879,12993187344837
2025-07-25,3184.37,3205.82,3184.37,3196.05,389290718,9822238040874
2025-07-28,3228.61,3228.61,3180.18,3209.52,502719579,13872945078805
2025-07-29,3192.17,3232.31,3169.03,3230.57,373203172,12769212511711
2025-07-30,3233.31,3269.4,3227.28,3254.47,338073688,12968500091756
2025-07-31,3275.78,3288.26,3227.46,3245.44,540323825,16455571940540
2025-08-01,3210.32,3210.32,3117.92,3119.41,507776245,15281248640166
2025-08-04,3114.27,3157.45,3105.63,3147.75,293453733,9724691307255
2025-08-05,3187.15,3212.31,3174.23,3198.0,273439606,10950201163619
2025-08-06,3182.06,3200.15,3176.61,3198.14,327358365,11128301636396
2025-08-07,3214.81,3227.68,3200.28,3227.68,327047544,11201368337831
2025-08-08,3220.58,3227.28,3198.31,3210.01,341443229,11401116948366
2025-08-11,3220.72,3223.23,3199.9,3206.77,304968427,10338941285390
2025-08-12,3209.75,3242.17,3189.58,3189.91,373217178,10165450116361
2025-08-13,3225.4,3226.37,3192.17,3224.37,320069786,10352059537799
2025-08-14,3226.52,3239.55,3210.83,3225.66,441467896,10002172706811
2025-08-18,3202.63,3206.77,3177.28,3177.28,326132755,8941932487220
2025-08-19,3185.04,3185.48,3142.48,3151.56,285290653,8624169781604
2025-08-20,3121.52,3132.83,3079.27,3130.09,335285191,11773562869622
2025-08-21,3140.71,3166.54,3134.86,3141.74,276915481,10893275255572
2025-08-22,3165.41,3181.95,3159.45,3168.73,236797098,8337524064582
2025-08-25,3195.14,3209.86,3180.12,3209.86,220165003,8091673150742
2025-08-26,3199.92,3199.92,3175.31,3179.36,325353201,12954910480221
2025-08-27,3185.87,3189.31,3165.77,3187.16,281721035,8851872014319
2025-08-28,3175.33,3211.34,3164.08,3196.32,312188158,9875760133000
2025-08-29,3208.8,3212.69,3184.48,3186.01,245132452,8969307869056
2025-09-01,3164.58,3177.4,3135.02,3142.93,260138455,8003230744765
2025-09-02,3155.73,3174.16,3151.93,3172.35,310678131,8676467905841
2025-09-03,3177.75,3187.48,3167.23,3184.42,335816449,8811868562778
2025-09-04,3188.84,3205.61,3185.49,3200.83,286255881,7977947156742
2025-09-05,3208.83,3214.64,3196.19,3205.12,323844686,10942042116464
2025-09-08,3209.81,3221.14,3206.34,3219.59,372299882,8217818415298
2025-09-09,3231.31,3260.05,3221.98,3260.05,439945501,10628640888119
2025-09-10,3272.2,3317.77,3272.07,3314.53,564706848,13703544856383
2025-09-11,3336.6,3344.7,3311.86,3344.2,435588829,14947009019240
2025-09-12,3374.65,3395.54,3362.86,3395.54,448857492,13932277217565
2025-09-15,3407.78,3420.23,3391.33,3407.31,378854245,12792738454649
2025-09-16,3421.13,3452.5,3418.1,3449.62,406214278,14058944540679
2025-09-17,3433.83,3433.83,3406.75,3413.4,326609906,11611597358894
2025-09-18,3432.77,3461.3,3422.77,3461.3,391177053,12409116590064
2025-09-19,3461.23,3467.89,3434.61,3445.24,348844702,15111282864331
2025-09-22,3463.84,3482.25,3458.87,3468.65,287867235,11996187013111
2025-09-23,3489.46,3494.49,3467.83,3486.19,358335419,12152383322121
2025-09-24,3492.03,3497.95,3442.41,3472.14,287145415,11806998240931
2025-09-25,3458.98,3479.42,3454.08,3471.11,293074983,12640781197188
2025-09-26,3440.39,3441.91,3365.73,3386.05,399149806,12606212195076
2025-09-29,3414.43,3439.12,3413.33,3431.21,416480046,10008858561135
2025-09-30,3436.0,3443.38,3421.89,3424.6,526401520,11157443411281
2025-10-01,3444.06,3459.74,3440.42,3455.83,493641155,12344643388616
2025-10-02,3525.48,3565.96,3512.16,3549.21,402107231,19456116765360
2025-10-10,3598.11,3617.86,3569.44,3610.6,407410846,19600845152565
2025-10-13,3550.08,3584.55,3522.54,3584.55,408033131,14270855613049
2025-10-14,3604.12,3646.77,3535.52,3561.81,734084905,18926398057017
2025-10-15,3580.64,3659.91,3577.06,3657.28,543606716,13879932193738
2025-10-16,3675.82,3748.37,3675.82,3748.37,495790790,17664818382797
2025-10-17,3732.76,3794.87,3722.07,3748.89,420769792,17268693077595
2025-10-20,3775.4,3814.69,3728.38,3814.69,410146751,14190573342156
2025-10-21,3851.01,3893.06,3816.19,3823.84,526854280,19373490542844
2025-10-22,3827.23,3883.68,3794.52,3883.68,597215988,15451168656133
2025-10-23,3835.79,3902.21,3822.33,3845.56,423588471,16255705645739
2025-10-24,3893.23,3951.07,3886.64,3941.59,426896560,17800793870343
2025-10-27,3999.79,4042.83,3999.79,4042.83,516998547,20122806110920
2025-10-28,4010.47,4018.22,3972.56,4010.41,408224732,19719872621077
2025-10-29,4061.54,4084.09,4014.84,4081.15,466898421,22033182304082
2025-10-30,4105.95,4146.72,4070.79,4086.89,566538268,24198286552685
2025-10-31,4083.25,4122.09,4059.74,4107.5,408275232,22950424588062
2025-11-03,4123.36,4221.92,4123.36,4221.87,472676323,22728714597138
2025-11-04,4219.24,4226.75,4117.91,4121.74,423542560,20785686586392
2025-11-05,4055.47,4055.47,3867.81,4004.42,594162840,29186234065822
2025-11-06,4092.46,4111.96,3985.29,4026.45,423420832,21483948611420
2025-11-07,3963.72,4037.61,3887.32,3953.76,377049668,18794295713216
2025-11-10,3991.87,4092.91,3984.24,4073.24,339514007,16685675541574
2025-11-11,4124.3,4187.46,4066.58,4106.39,377553974,20118818678387
2025-11-12,4097.44,4154.62,4088.86,4150.39,334584453,15670659198860
2025-11-13,4127.57,4188.54,4123.84,4170.63,424188608,17517048400982
2025-11-14,4061.91,4092.76,4011.4,4011.57,399992380,17968602377429
2025-11-17,4078.57,4089.88,4045.4,4089.25,344096599,14352976610800
2025-11-18,4044.47,4072.41,3953.26,3953.62,319659628,14077477816697
2025-11-19,3966.64,3966.64,3854.95,3929.51,338241537,14586911018135
2025-11-20,4030.97,4059.37,4001.31,4004.85,360281733,15143579448126
2025-11-21,3908.7,3911.55,3838.46,3853.26,319324121,14166906140808
2025-11-24,3915.16,3917.16,3838.2,3846.06,373120108,21411253137675
2025-11-25,3942.36,3946.61,3833.35,3857.78,279293988,13275808347538
2025-11-26,3891.88,3960.87,3866.66,3960.87,295326951,15777742925834
2025-11-27,3989.45,4023.42,3968.43,3986.91,257854943,13008961064052
2025-11-28,3995.3,3995.3,3921.89,3926.59,241922807,11927326021478
2025-12-01,3967.92,3977.31,3892.08,3920.37,296914679,11805572699555
2025-12-02,3939.09,3994.93,3935.14,3994.93,319034908,12439175118986
2025-12-03,4010.26,4052.83,3987.76,4036.3,290896486,13375747628074
2025-12-04,4018.91,4028.53,3982.54,4028.51,352043273,13716192682125
2025-12-05,4023.5,4100.05,4003.29,4100.05,478512573,16308814953657
2025-12-08,4109.25,4154.85,4081.26,4154.85,395582936,15207838759256
2025-12-09,4129.77,4152.18,4121.21,4143.55,400643400,13328759163343
2025-12-10,4159.05,4172.64,4123.6,4135.0,317901549,12625782614479
2025-12-11,4163.32,4170.77,4103.2,4110.62,539843372,20308402514420
2025-12-12,4123.83,4168.17,4120.73,4167.16,426616335,16545774986825
2025-12-15,4053.74,4123.19,4052.65,4090.59,346844575,15438300438426
2025-12-16,4093.32,4099.01,3996.23,3999.13,373989521,16525587865207
2025-12-17,4019.43,4060.24,3994.65,4056.41,360955505,12968279650414
2025-12-18,3989.6,4030.65,3975.5,3994.51,581445413,13077588489472
2025-12-19,4055.78,4055.78,3997.05,4020.55,442664473,16470368044849
2025-12-22,4096.26,4105.93,4083.13,4105.93,315627058,13013701888375
2025-12-23,4127.4,4140.84,4110.25,4117.32,385848331,13460733860454
2025-12-24,4136.24,4137.2,4106.62,4108.62,363613812,12114977293960
2025-12-26,4130.37,4143.14,4116.53,4129.68,510161651,16273592100742
2025-12-29,4146.48,4220.56,4146.48,4220.56,502393980,14535157883542
2025-12-30,4193.75,4226.36,4186.95,4214.17,408198125,13213491562311
2026-01-02,4224.53,4313.55,4216.68,4309.63,406339246,17521809108064
2026-01-05,4385.92,4457.52,4381.93,4457.52,513869696,22783803354664
2026-01-06,4446.08,4525.48,4395.0,4525.48,498391270,25518237182834
2026-01-07,4566.34,4611.72,4488.2,4551.06,553653981,29139900200735
2026-01-08,4531.46,4622.32,4527.5,4552.37,440086040,27476981855641
2026-01-09,4530.03,4590.03,4500.48,4586.32,399219985,23478838394919
2026-01-12,4639.89,4652.54,4567.55,4624.79,394752880,23073767861614
2026-01-13,4662.44,4693.07,4641.58,4692.64,429151090,25240608214513
2026-01-14,4685.11,4723.1,4669.32,4723.1,550416487,24217478031620
2026-01-15,4710.28,4797.55,4705.44,4797.55,545175207,23826144317448
2026-01-16,4820.66,4855.61,4797.75,4840.74,720905827,26948188036284
2026-01-19,4829.4,4917.37,4827.95,4904.66,570841030,25214738198401
2026-01-20,4900.28,4935.48,4823.88,4885.75,667709207,27148846770961
2026-01-21,4808.94,4910.54,4807.13,4909.93,600101467,30093031855585
2026-01-22,4987.06,5019.54,4934.17,4952.53,568624077,32919611108208
2026-01-23,4984.08,5021.13,4926.22,4990.07,612601752,30017138130375
2026-01-26,4997.54,5023.76,4940.78,4949.59,446903055,22842956876465
2026-01-27,4932.89,5084.85,4890.72,5084.85,476155582,28496381114727
2026-01-28,5145.39,5183.44,5124.8,5170.81,593108778,30856467311072
2026-01-29,5243.42,5252.61,5073.12,5221.25,699659390,35870200939592
2026-01-30,5210.35,5321.68,5199.78,5224.36,862540604,35493399111211
2026-02-02,5122.62,5196.71,4933.58,4949.67,572544402,32090618217805
2026-02-03,5114.81,5288.08,5101.31,5288.08,672610151,30015961619294
2026-02-04,5260.71,5376.92,5243.11,5371.1,789920328,30433498214654
2026-02-05,5251.03,5304.4,5142.2,5163.57,911910087,32385641184187
2026-02-06,5013.15,5120.77,4899.3,5089.14,745763942,29912342148788
2026-02-09,5299.1,5322.35,5265.08,5298.04,617657784,26454138847440
2026-02-10,5350.21,5363.62,5286.67,5301.69,712267871,23275929869547
2026-02-11,5293.75,5374.23,5257.53,5354.49,753767377,25625896916781
2026-02-12,5425.39,5522.27,5399.52,5522.27,750614562,32322625268341
2026-02-13,5513.71,5583.74,5480.92,5507.01,1290658558,30820998931626
2026-02-19,5642.09,5681.65,5614.97,5677.25,1185838197,28945961371804
2026-02-20,5696.89,5809.91,5684.58,5808.53,1749302679,33119679281825
2026-02-23,5903.11,5931.86,5792.57,5846.09,1477788942,32044129428372
2026-02-24,5853.48,5969.64,5775.61,5969.64,1602004836,31372730942186
2026-02-25,6022.7,6144.71,5984.28,6083.86,1415254864,35284562768622
2026-02-26,6121.03,6313.27,6107.41,6307.27,1409623229,38930015318333
2026-02-27,6197.49,6347.41,6153.87,6244.13,1166057975,54939339254580
2026-03-03,6165.15,6180.45,5791.65,5791.91,1227193147,52800572976931
2026-03-04,5592.59,5672.12,5059.45,5093.54,1637605952,62882735183204
2026-03-05,5250.92,5715.3,5248.13,5583.9,1660710447,45308989750851
2026-03-06,5491.02,5609.98,5381.27,5584.87,1223019737,31402462335366
2026-03-09,5265.37,5327.42,5096.16,5251.87,1026237730,33163873061508
2026-03-10,5523.21,5595.88,5427.88,5532.59,923209866,28713302920559
2026-03-11,5658.72,5746.36,5559.69,5609.95,1050946314,26619233612152
2026-03-12,5567.65,5629.07,5527.47,5583.25,801306208,23698184161863
2026-03-13,5412.39,5537.59,5392.52,5487.24,907655536,23719675922031
2026-03-16,5510.82,5561.42,5448.75,5549.85,1073859802,21760269884108
2026-03-17,5711.8,5717.13,5632.86,5640.48,1135071024,22303803944214
